mol_file,atom1_idx,element,mol_vol,vbur
mol_0102_0001.xyz,32,H,301.208,47.632
mol_0105_0001.xyz,30,H,352.427,43.621
mol_0107_0001.xyz,29,H,254.576,38.201
mol_0108_0001.xyz,34,H,463.134,41.093
mol_0109_0001.xyz,34,H,308.378,44.749
mol_0113_0001.xyz,40,H,456.907,53.565
mol_0115_0001.xyz,26,H,330.32,28.149
mol_0116_0001.xyz,41,H,350.061,52.673
mol_0118_0001.xyz,29,H,334.759,45.501
mol_0122_0001.xyz,19,H,204.84,36.301
mol_0124_0001.xyz,15,H,245.912,28.253
mol_0126_0001.xyz,41,H,365.564,49.736
mol_0133_0001.xyz,40,H,294.094,47.439
mol_0134_0001.xyz,31,H,357.572,43.302
mol_0135_0001.xyz,22,H,331.154,30.492
mol_0138_0001.xyz,19,H,226.726,50.096
mol_0141_0001.xyz,34,H,347.208,36.097
mol_0142_0001.xyz,38,H,360.997,42.387
mol_0144_0001.xyz,28,H,339.452,45.237
mol_0145_0001.xyz,23,H,283.067,37.628
mol_0148_0001.xyz,30,H,353.177,46.203
mol_0150_0001.xyz,38,H,395.256,42.201
mol_0152_0001.xyz,44,H,456.281,50.322
mol_0155_0001.xyz,42,H,346.618,31.745
mol_0157_0001.xyz,31,H,310.617,52.034
mol_0158_0001.xyz,23,H,340.584,31.173
mol_0164_0001.xyz,48,H,383.611,63.087
mol_0166_0001.xyz,38,H,333.72,32.778
mol_0167_0001.xyz,24,H,300.789,33.406
mol_0169_0001.xyz,37,H,404.441,31.876
mol_0170_0001.xyz,44,H,341.649,37.718
mol_0173_0001.xyz,23,H,286.149,35.198
mol_0175_0001.xyz,43,H,343.62,38.701
mol_0176_0001.xyz,45,H,394.203,43.452
mol_0180_0001.xyz,44,H,415.095,31.274
mol_0182_0001.xyz,25,H,305.934,41.778
mol_0183_0001.xyz,35,H,271.88,51.0
mol_0184_0001.xyz,29,H,356.374,49.771
mol_0188_0001.xyz,38,H,328.151,37.652
mol_0190_0001.xyz,31,H,357.856,40.192
mol_0191_0001.xyz,43,H,414.655,42.703
mol_0195_0001.xyz,36,H,425.961,47.563
mol_0196_0001.xyz,37,H,329.144,38.21
mol_0197_0001.xyz,47,H,367.606,34.273
mol_0198_0001.xyz,28,H,250.695,42.427
mol_0200_0001.xyz,24,H,310.911,44.105
mol_0206_0001.xyz,56,H,435.533,36.364
mol_0207_0001.xyz,27,H,273.457,43.791
mol_0209_0001.xyz,31,H,374.603,62.816
mol_0210_0001.xyz,43,H,364.628,36.538
mol_0212_0001.xyz,26,H,331.825,39.505
mol_0214_0001.xyz,25,H,366.094,26.12
mol_0216_0001.xyz,35,H,363.566,52.845
mol_0217_0001.xyz,23,H,244.736,34.609
mol_0218_0001.xyz,37,H,376.904,41.618
mol_0220_0001.xyz,36,H,325.608,63.589
mol_0222_0001.xyz,43,H,420.404,31.799
mol_0229_0001.xyz,32,H,308.403,37.694
mol_0230_0001.xyz,41,H,275.378,43.343
mol_0231_0001.xyz,50,H,407.691,34.217
mol_0232_0001.xyz,31,H,442.511,42.832
mol_0233_0001.xyz,41,H,430.756,50.697
mol_0235_0001.xyz,32,H,329.964,36.212
mol_0236_0001.xyz,37,H,365.417,43.022
mol_0237_0001.xyz,42,H,431.214,53.307
mol_0241_0001.xyz,37,H,416.62,47.128
mol_0242_0001.xyz,37,H,361.262,37.274
mol_0243_0001.xyz,30,H,277.273,52.997
mol_0244_0001.xyz,37,H,364.186,56.273
mol_0246_0001.xyz,34,H,351.555,45.964
mol_0249_0001.xyz,22,H,204.15,31.226
mol_0253_0001.xyz,23,H,280.616,50.823
mol_0254_0001.xyz,52,H,486.889,31.129
mol_0256_0001.xyz,29,H,332.966,53.212
mol_0257_0001.xyz,38,H,322.401,39.564
mol_0258_0001.xyz,41,H,383.822,41.625
mol_0259_0001.xyz,29,H,387.334,55.675
mol_0262_0001.xyz,34,H,344.95,44.638
mol_0266_0001.xyz,45,H,296.896,59.886
mol_0268_0001.xyz,20,H,263.657,30.519
mol_0269_0001.xyz,34,H,332.181,51.074
mol_0270_0001.xyz,34,H,309.892,44.976
mol_0273_0001.xyz,34,H,393.571,42.047
mol_0276_0001.xyz,40,H,377.933,48.547
mol_0279_0001.xyz,38,H,362.044,32.852
mol_0281_0001.xyz,33,H,248.442,37.536
mol_0291_0001.xyz,31,H,325.059,35.026
mol_0292_0001.xyz,38,H,392.524,68.092
mol_0293_0001.xyz,28,H,264.029,50.503
mol_0295_0001.xyz,37,H,269.886,39.676
mol_0300_0001.xyz,33,H,352.487,38.277
mol_0301_0001.xyz,47,H,398.564,61.119
mol_0302_0001.xyz,41,H,426.928,34.387
mol_0303_0001.xyz,30,H,427.231,30.99
mol_0305_0001.xyz,49,H,467.984,41.714
mol_0310_0001.xyz,31,H,397.43,42.423
mol_0311_0001.xyz,45,H,360.318,32.972
mol_0313_0001.xyz,25,H,313.127,41.498
mol_0317_0001.xyz,46,H,369.66,31.74
mol_0319_0001.xyz,34,H,285.27,44.645
mol_0322_0001.xyz,39,H,357.606,53.542
mol_0323_0001.xyz,36,H,324.566,31.966
