mol_file,atom1_idx,element,mol_vol,vbur
mol_0383_0001.xyz,3,F,270.277,30.262
mol_0387_0001.xyz,6,F,381.796,37.583
mol_0391_0001.xyz,19,F,322.572,33.578
mol_0392_0001.xyz,24,F,412.868,39.562
mol_0396_0001.xyz,21,F,365.335,27.978
mol_0402_0001.xyz,21,F,487.285,43.452
mol_0404_0001.xyz,19,F,320.133,47.926
mol_0412_0001.xyz,21,F,391.545,38.387
mol_0417_0001.xyz,18,F,323.152,33.873
mol_0419_0001.xyz,19,F,428.466,27.895
mol_0422_0001.xyz,13,F,339.162,28.176
mol_0423_0001.xyz,23,F,362.421,33.609
mol_0443_0001.xyz,12,F,277.353,34.136
mol_0445_0001.xyz,20,F,327.369,27.969
mol_0446_0001.xyz,20,F,481.209,27.978
mol_0457_0001.xyz,24,F,339.986,40.335
mol_0460_0001.xyz,17,F,316.294,35.231
mol_0470_0001.xyz,21,F,325.019,42.694
mol_0476_0001.xyz,22,F,360.229,36.399
mol_0477_0001.xyz,14,F,488.705,48.948
mol_0478_0001.xyz,24,F,371.705,31.364
mol_0494_0001.xyz,22,F,346.172,27.911
mol_0497_0001.xyz,19,F,286.206,33.023
mol_0002_0001.xyz,28,H,303.779,28.032
mol_0004_0001.xyz,31,H,336.757,50.82
mol_0005_0001.xyz,36,H,320.438,46.114
mol_0006_0001.xyz,33,H,352.495,34.462
mol_0007_0001.xyz,29,H,370.001,40.262
mol_0008_0001.xyz,19,H,285.655,24.967
mol_0011_0001.xyz,39,H,380.124,22.506
mol_0012_0001.xyz,34,H,315.482,31.982
mol_0014_0001.xyz,43,H,383.023,36.726
mol_0015_0001.xyz,40,H,361.541,46.213
mol_0016_0001.xyz,34,H,359.983,36.484
mol_0017_0001.xyz,35,H,440.542,44.886
mol_0020_0001.xyz,38,H,383.567,35.483
mol_0023_0001.xyz,39,H,415.324,30.001
mol_0027_0001.xyz,34,H,354.206,26.991
mol_0029_0001.xyz,44,H,360.239,29.498
mol_0034_0001.xyz,38,H,474.774,42.198
mol_0035_0001.xyz,41,H,354.676,29.519
mol_0038_0001.xyz,40,H,365.712,26.454
mol_0040_0001.xyz,15,H,225.187,32.548
mol_0041_0001.xyz,34,H,300.03,25.71
mol_0044_0001.xyz,36,H,386.189,50.112
mol_0045_0001.xyz,26,H,256.857,29.519
mol_0046_0001.xyz,38,H,364.987,44.823
mol_0047_0001.xyz,33,H,388.001,42.348
mol_0048_0001.xyz,41,H,284.31,33.894
mol_0050_0001.xyz,42,H,388.747,40.674
mol_0051_0001.xyz,38,H,374.044,41.087
mol_0055_0001.xyz,40,H,378.685,27.422
mol_0056_0001.xyz,33,H,333.747,31.651
mol_0057_0001.xyz,23,H,254.333,44.521
mol_0058_0001.xyz,34,H,376.223,47.557
mol_0059_0001.xyz,34,H,378.366,40.061
mol_0061_0001.xyz,20,H,253.808,27.586
mol_0062_0001.xyz,32,H,246.044,31.204
mol_0064_0001.xyz,34,H,430.446,39.681
mol_0065_0001.xyz,38,H,443.863,39.32
mol_0066_0001.xyz,35,H,376.297,36.222
mol_0067_0001.xyz,38,H,487.764,29.732
mol_0069_0001.xyz,44,H,395.379,30.881
mol_0070_0001.xyz,45,H,364.436,44.17
mol_0073_0001.xyz,42,H,342.711,44.355
mol_0075_0001.xyz,22,H,355.027,31.484
mol_0078_0001.xyz,46,H,329.616,43.396
mol_0080_0001.xyz,30,H,362.523,43.176
mol_0083_0001.xyz,34,H,344.87,35.872
mol_0084_0001.xyz,28,H,405.597,24.598
mol_0085_0001.xyz,39,H,383.719,50.951
mol_0086_0001.xyz,30,H,357.315,31.56
mol_0088_0001.xyz,26,H,284.667,42.299
mol_0089_0001.xyz,35,H,287.206,53.93
mol_0091_0001.xyz,42,H,370.004,36.227
