mol_file,atom1_idx,element,mol_vol,vbur
mol_0450_0001.xyz,18,Cl,0,36.022
mol_0455_0001.xyz,14,Cl,0,35.7
mol_0470_0001.xyz,15,Cl,0,36.01
mol_0486_0001.xyz,16,Cl,0,41.005
mol_0499_0001.xyz,16,Cl,0,36.909
mol_0010_0001.xyz,21,F,0,33.092
mol_0020_0001.xyz,24,F,0,44.496
mol_0027_0001.xyz,7,F,0,35.529
mol_0029_0001.xyz,23,F,0,38.094
mol_0031_0001.xyz,11,F,0,32.945
mol_0032_0001.xyz,22,F,0,37.165
mol_0037_0001.xyz,27,F,0,38.505
mol_0042_0001.xyz,8,F,0,33.272
mol_0057_0001.xyz,13,F,0,33.023
mol_0058_0001.xyz,23,F,0,45.486
mol_0067_0001.xyz,9,F,0,32.911
mol_0072_0001.xyz,27,F,0,41.705
mol_0086_0001.xyz,18,F,0,33.076
mol_0091_0001.xyz,21,F,0,39.459
mol_0094_0001.xyz,18,F,0,33.183
mol_0098_0001.xyz,1,F,0,32.813
mol_0119_0001.xyz,19,F,0,38.3
mol_0128_0001.xyz,19,F,0,48.699
mol_0129_0001.xyz,21,F,0,32.727
mol_0130_0001.xyz,28,F,0,47.297
mol_0142_0001.xyz,23,F,0,33.009
mol_0150_0001.xyz,24,F,0,32.794
mol_0151_0001.xyz,18,F,0,30.582
mol_0156_0001.xyz,3,F,0,37.324
mol_0157_0001.xyz,19,F,0,38.137
mol_0159_0001.xyz,23,F,0,32.751
mol_0165_0001.xyz,12,F,0,32.781
mol_0167_0001.xyz,10,F,0,32.684
mol_0177_0001.xyz,19,F,0,38.171
mol_0179_0001.xyz,12,F,0,36.444
mol_0183_0001.xyz,18,F,0,42.349
mol_0184_0001.xyz,21,F,0,37.366
mol_0189_0001.xyz,24,F,0,49.978
mol_0192_0001.xyz,17,F,0,44.628
mol_0195_0001.xyz,16,F,0,32.765
mol_0215_0001.xyz,16,F,0,44.458
mol_0218_0001.xyz,23,F,0,42.136
mol_0221_0001.xyz,17,F,0,49.783
mol_0226_0001.xyz,23,F,0,33.224
mol_0227_0001.xyz,16,F,0,32.637
mol_0229_0001.xyz,12,F,0,45.779
mol_0246_0001.xyz,23,F,0,40.202
mol_0259_0001.xyz,25,F,0,32.71
mol_0260_0001.xyz,17,F,0,39.808
mol_0265_0001.xyz,10,F,0,35.62
mol_0269_0001.xyz,14,F,0,34.062
mol_0279_0001.xyz,12,F,0,32.746
mol_0282_0001.xyz,22,F,0,32.857
mol_0283_0001.xyz,25,F,0,46.315
mol_0286_0001.xyz,11,F,0,32.669
mol_0293_0001.xyz,15,F,0,38.764
mol_0294_0001.xyz,12,F,0,32.832
mol_0300_0001.xyz,15,F,0,32.551
mol_0305_0001.xyz,17,F,0,32.971
mol_0306_0001.xyz,23,F,0,37.828
mol_0314_0001.xyz,21,F,0,46.049
mol_0315_0001.xyz,16,F,0,32.932
mol_0321_0001.xyz,23,F,0,32.841
mol_0322_0001.xyz,17,F,0,35.3
mol_0324_0001.xyz,22,F,0,39.098
mol_0327_0001.xyz,20,F,0,34.659
mol_0335_0001.xyz,22,F,0,41.401
mol_0337_0001.xyz,15,F,0,36.593
mol_0338_0001.xyz,17,F,0,46.873
mol_0339_0001.xyz,19,F,0,32.715
mol_0353_0001.xyz,22,F,0,37.866
mol_0357_0001.xyz,22,F,0,32.867
mol_0375_0001.xyz,22,F,0,37.216
