mol_file,atom1_idx,element,mol_vol,vbur
mol_0301_0001.xyz,24,Cl,319.034,30.537
mol_0303_0001.xyz,23,Cl,331.21,35.728
mol_0330_0001.xyz,21,Cl,333.121,35.026
mol_0344_0001.xyz,20,Cl,264.09,28.756
mol_0356_0001.xyz,20,Cl,276.308,31.25
mol_0362_0001.xyz,14,Cl,342.307,28.728
mol_0371_0001.xyz,24,Cl,278.343,35.864
mol_0372_0001.xyz,16,Cl,293.483,28.761
mol_0379_0001.xyz,19,Cl,219.546,38.968
mol_0396_0001.xyz,24,Cl,286.262,37.809
mol_0399_0001.xyz,23,Cl,280.824,31.776
mol_0401_0001.xyz,16,Cl,253.493,27.627
mol_0421_0001.xyz,10,Cl,162.017,26.74
mol_0423_0001.xyz,21,Cl,281.209,30.229
mol_0435_0001.xyz,18,Cl,260.28,28.787
mol_0448_0001.xyz,20,Cl,240.387,33.387
mol_0450_0001.xyz,18,Cl,300.646,28.749
mol_0455_0001.xyz,14,Cl,213.203,28.59
mol_0470_0001.xyz,15,Cl,250.683,28.762
mol_0486_0001.xyz,16,Cl,224.994,32.635
mol_0499_0001.xyz,16,Cl,245.685,29.764
mol_0010_0001.xyz,21,F,268.816,27.547
mol_0020_0001.xyz,24,F,301.893,36.586
mol_0027_0001.xyz,7,F,277.084,28.913
mol_0029_0001.xyz,23,F,282.02,31.753
mol_0031_0001.xyz,11,F,248.212,27.524
mol_0032_0001.xyz,22,F,272.601,30.152
mol_0037_0001.xyz,27,F,330.067,32.985
mol_0042_0001.xyz,8,F,260.812,27.513
mol_0057_0001.xyz,13,F,194.189,27.537
mol_0058_0001.xyz,23,F,294.711,36.296
mol_0067_0001.xyz,9,F,375.235,27.467
mol_0072_0001.xyz,27,F,333.901,34.903
mol_0086_0001.xyz,18,F,276.957,27.542
mol_0091_0001.xyz,21,F,286.454,34.16
mol_0094_0001.xyz,18,F,298.938,27.486
mol_0098_0001.xyz,1,F,280.015,27.537
mol_0119_0001.xyz,19,F,264.582,32.933
mol_0128_0001.xyz,19,F,301.163,41.369
mol_0129_0001.xyz,21,F,281.55,27.607
mol_0130_0001.xyz,28,F,339.059,37.838
mol_0142_0001.xyz,23,F,283.982,27.538
mol_0150_0001.xyz,24,F,316.414,27.538
mol_0151_0001.xyz,18,F,231.826,25.449
mol_0156_0001.xyz,3,F,274.29,31.755
mol_0157_0001.xyz,19,F,246.511,31.754
mol_0159_0001.xyz,23,F,292.217,27.55
mol_0165_0001.xyz,12,F,340.693,27.57
mol_0167_0001.xyz,10,F,237.851,27.544
mol_0177_0001.xyz,19,F,253.221,32.192
mol_0179_0001.xyz,12,F,211.555,30.687
