mol_file,atom1_idx,element,mol_vol,vbur
mol_0305_0001.xyz,17,F,481.63,34.796
mol_0306_0001.xyz,23,F,367.931,39.329
mol_0314_0001.xyz,21,F,312.367,47.664
mol_0315_0001.xyz,16,F,324.352,34.667
mol_0321_0001.xyz,23,F,417.601,34.642
mol_0322_0001.xyz,17,F,371.674,37.231
mol_0324_0001.xyz,22,F,378.854,41.857
mol_0327_0001.xyz,20,F,441.664,36.188
mol_0335_0001.xyz,22,F,349.454,42.573
mol_0337_0001.xyz,15,F,331.421,38.52
mol_0338_0001.xyz,17,F,365.515,47.965
mol_0339_0001.xyz,19,F,432.045,34.575
mol_0353_0001.xyz,22,F,390.051,39.664
mol_0357_0001.xyz,22,F,358.441,34.704
mol_0375_0001.xyz,22,F,399.324,38.632
mol_0377_0001.xyz,28,F,389.767,48.436
mol_0381_0001.xyz,19,F,370.127,34.614
mol_0382_0001.xyz,24,F,366.931,34.745
mol_0383_0001.xyz,3,F,271.062,38.781
mol_0387_0001.xyz,6,F,377.976,42.593
mol_0391_0001.xyz,19,F,319.236,38.99
mol_0392_0001.xyz,24,F,408.813,43.846
mol_0396_0001.xyz,21,F,360.313,34.678
mol_0402_0001.xyz,21,F,485.05,49.707
mol_0404_0001.xyz,19,F,316.866,52.434
mol_0412_0001.xyz,21,F,386.361,45.786
mol_0417_0001.xyz,18,F,324.058,41.294
mol_0419_0001.xyz,19,F,423.137,34.63
mol_0422_0001.xyz,13,F,334.582,34.656
mol_0423_0001.xyz,23,F,361.658,39.331
mol_0443_0001.xyz,12,F,274.789,39.856
mol_0445_0001.xyz,20,F,323.242,34.682
mol_0446_0001.xyz,20,F,478.195,34.757
mol_0457_0001.xyz,24,F,339.642,45.7
mol_0460_0001.xyz,17,F,314.543,40.586
mol_0470_0001.xyz,21,F,323.434,49.452
mol_0476_0001.xyz,22,F,357.656,45.243
mol_0477_0001.xyz,14,F,486.346,53.007
mol_0478_0001.xyz,24,F,368.798,36.543
mol_0494_0001.xyz,22,F,344.946,34.667
mol_0497_0001.xyz,19,F,282.023,39.618
mol_0002_0001.xyz,28,H,302.601,33.514
mol_0004_0001.xyz,31,H,336.331,55.45
mol_0005_0001.xyz,36,H,320.376,52.174
mol_0006_0001.xyz,33,H,351.314,40.916
mol_0007_0001.xyz,29,H,370.184,45.495
mol_0008_0001.xyz,19,H,283.691,31.337
mol_0011_0001.xyz,39,H,376.196,27.387
mol_0012_0001.xyz,34,H,311.099,37.486
mol_0014_0001.xyz,43,H,379.165,40.821
mol_0015_0001.xyz,40,H,358.672,51.787
mol_0016_0001.xyz,34,H,356.24,42.866
mol_0017_0001.xyz,35,H,439.699,49.439
mol_0020_0001.xyz,38,H,378.433,40.815
mol_0023_0001.xyz,39,H,414.58,36.169
mol_0027_0001.xyz,34,H,354.809,33.301
mol_0029_0001.xyz,44,H,356.969,35.668
mol_0034_0001.xyz,38,H,477.209,46.783
mol_0035_0001.xyz,41,H,355.367,35.051
mol_0038_0001.xyz,40,H,363.22,31.981
mol_0040_0001.xyz,15,H,224.405,38.261
mol_0041_0001.xyz,34,H,299.512,32.075
mol_0044_0001.xyz,36,H,388.505,58.545
mol_0045_0001.xyz,26,H,253.329,35.884
mol_0046_0001.xyz,38,H,363.171,49.108
mol_0047_0001.xyz,33,H,385.541,47.726
mol_0048_0001.xyz,41,H,279.954,39.285
mol_0050_0001.xyz,42,H,387.806,45.249
mol_0051_0001.xyz,38,H,373.635,46.935
mol_0055_0001.xyz,40,H,375.55,33.373
mol_0056_0001.xyz,33,H,331.082,37.173
mol_0057_0001.xyz,23,H,252.874,51.344
mol_0058_0001.xyz,34,H,374.465,51.452
mol_0059_0001.xyz,34,H,374.475,47.181
mol_0061_0001.xyz,20,H,253.26,33.413
mol_0062_0001.xyz,32,H,243.648,38.082
mol_0064_0001.xyz,34,H,432.702,43.237
mol_0065_0001.xyz,38,H,439.759,43.431
mol_0066_0001.xyz,35,H,372.361,38.778
mol_0067_0001.xyz,38,H,484.118,35.641
mol_0069_0001.xyz,44,H,394.275,36.509
mol_0070_0001.xyz,45,H,363.847,50.373
mol_0073_0001.xyz,42,H,340.934,49.527
mol_0075_0001.xyz,22,H,358.596,36.148
mol_0078_0001.xyz,46,H,327.872,49.256
mol_0080_0001.xyz,30,H,358.494,49.402
mol_0083_0001.xyz,34,H,339.938,41.43
mol_0084_0001.xyz,28,H,402.17,30.666
mol_0085_0001.xyz,39,H,382.065,55.525
mol_0086_0001.xyz,30,H,355.397,36.913
mol_0088_0001.xyz,26,H,283.047,46.438
mol_0089_0001.xyz,35,H,285.885,60.264
mol_0091_0001.xyz,42,H,365.053,42.583
mol_0092_0001.xyz,39,H,366.661,33.357
mol_0094_0001.xyz,44,H,382.874,44.779
mol_0097_0001.xyz,36,H,381.17,37.856
mol_0099_0001.xyz,34,H,458.615,34.439
mol_0102_0001.xyz,32,H,320.544,50.17
mol_0105_0001.xyz,30,H,359.698,44.119
mol_0107_0001.xyz,29,H,264.017,38.197
mol_0108_0001.xyz,34,H,464.891,41.156
mol_0109_0001.xyz,34,H,315.118,46.447
mol_0113_0001.xyz,40,H,464.06,53.693
mol_0115_0001.xyz,26,H,336.478,30.167
mol_0116_0001.xyz,41,H,362.985,53.517
mol_0118_0001.xyz,29,H,340.036,45.815
mol_0122_0001.xyz,19,H,205.752,36.353
mol_0124_0001.xyz,15,H,246.207,28.954
mol_0126_0001.xyz,41,H,385.547,51.913
mol_0133_0001.xyz,40,H,312.432,49.546
mol_0134_0001.xyz,31,H,378.908,46.389
mol_0135_0001.xyz,22,H,345.307,32.43
mol_0138_0001.xyz,19,H,236.405,52.433
mol_0141_0001.xyz,34,H,358.032,36.577
mol_0142_0001.xyz,38,H,365.643,43.468
mol_0144_0001.xyz,28,H,347.758,46.362
mol_0145_0001.xyz,23,H,289.491,37.454
mol_0148_0001.xyz,30,H,363.729,48.097
mol_0150_0001.xyz,38,H,403.885,43.605
mol_0152_0001.xyz,44,H,467.984,52.659
mol_0155_0001.xyz,42,H,357.743,33.541
mol_0157_0001.xyz,31,H,313.37,52.178
mol_0158_0001.xyz,23,H,354.413,32.497
mol_0164_0001.xyz,48,H,394.225,63.89
mol_0166_0001.xyz,38,H,340.181,33.31
mol_0167_0001.xyz,24,H,303.332,34.162
mol_0169_0001.xyz,37,H,419.29,33.464
mol_0170_0001.xyz,44,H,356.493,38.485
mol_0173_0001.xyz,23,H,287.945,35.563
mol_0175_0001.xyz,43,H,362.209,40.185
mol_0176_0001.xyz,45,H,403.463,44.689
mol_0180_0001.xyz,44,H,434.745,32.423
mol_0182_0001.xyz,25,H,305.301,41.726
mol_0183_0001.xyz,35,H,282.21,51.89
mol_0184_0001.xyz,29,H,360.789,50.469
mol_0188_0001.xyz,38,H,334.227,39.652
mol_0190_0001.xyz,31,H,361.601,41.176
mol_0191_0001.xyz,43,H,421.308,43.447
mol_0195_0001.xyz,36,H,431.223,47.866
mol_0196_0001.xyz,37,H,336.483,38.247
mol_0197_0001.xyz,47,H,381.602,35.993
mol_0198_0001.xyz,28,H,263.916,43.406
mol_0200_0001.xyz,24,H,308.579,44.096
mol_0206_0001.xyz,56,H,451.793,38.48
mol_0207_0001.xyz,27,H,279.651,44.757
mol_0209_0001.xyz,31,H,388.77,64.361
mol_0210_0001.xyz,43,H,376.992,38.765
mol_0212_0001.xyz,26,H,335.98,39.414
mol_0214_0001.xyz,25,H,378.396,27.624
mol_0216_0001.xyz,35,H,388.375,56.093
mol_0217_0001.xyz,23,H,262.544,36.86
mol_0218_0001.xyz,37,H,382.982,41.624
mol_0220_0001.xyz,36,H,334.723,64.179
mol_0222_0001.xyz,43,H,432.139,33.857
mol_0229_0001.xyz,32,H,316.3,39.705
mol_0230_0001.xyz,41,H,298.66,45.834
mol_0231_0001.xyz,50,H,422.606,36.592
mol_0232_0001.xyz,31,H,449.955,44.003
mol_0233_0001.xyz,41,H,446.691,53.273
mol_0235_0001.xyz,32,H,343.299,37.327
mol_0236_0001.xyz,37,H,380.423,44.919
mol_0237_0001.xyz,42,H,444.263,54.823
mol_0241_0001.xyz,37,H,435.631,49.416
mol_0242_0001.xyz,37,H,366.245,38.709
mol_0243_0001.xyz,30,H,289.759,55.238
mol_0244_0001.xyz,37,H,377.893,57.421
mol_0246_0001.xyz,34,H,351.41,45.694
mol_0249_0001.xyz,22,H,210.726,32.857
mol_0253_0001.xyz,23,H,291.626,52.911
mol_0254_0001.xyz,52,H,496.126,32.464
mol_0256_0001.xyz,29,H,338.757,54.36
mol_0257_0001.xyz,38,H,332.16,41.623
mol_0258_0001.xyz,41,H,396.8,43.636
mol_0259_0001.xyz,29,H,387.634,54.649
mol_0262_0001.xyz,34,H,359.398,47.028
mol_0266_0001.xyz,45,H,319.85,63.308
mol_0268_0001.xyz,20,H,271.016,31.559
mol_0269_0001.xyz,34,H,332.086,51.252
mol_0270_0001.xyz,34,H,314.211,46.068
mol_0273_0001.xyz,34,H,404.614,43.707
mol_0276_0001.xyz,40,H,386.316,49.548
mol_0279_0001.xyz,38,H,364.701,33.381
mol_0281_0001.xyz,33,H,257.505,38.12
mol_0291_0001.xyz,31,H,335.15,35.065
mol_0292_0001.xyz,38,H,413.303,70.488
mol_0293_0001.xyz,28,H,270.986,51.956
mol_0295_0001.xyz,37,H,282.367,41.537
mol_0300_0001.xyz,33,H,353.932,40.008
mol_0301_0001.xyz,47,H,405.673,61.637
mol_0302_0001.xyz,41,H,441.506,35.824
mol_0303_0001.xyz,30,H,434.213,32.223
mol_0305_0001.xyz,49,H,486.35,42.188
mol_0310_0001.xyz,31,H,404.588,43.533
mol_0311_0001.xyz,45,H,364.764,33.512
mol_0313_0001.xyz,25,H,321.72,42.612
mol_0317_0001.xyz,46,H,379.936,31.89
mol_0319_0001.xyz,34,H,297.262,46.505
mol_0322_0001.xyz,39,H,368.744,55.709
mol_0323_0001.xyz,36,H,328.849,33.028
