mol_file,atom1_idx,element,mol_vol,vbur
mol_0314_0001.xyz,21,F,373.279,49.879
mol_0315_0001.xyz,16,F,400.847,36.528
mol_0321_0001.xyz,23,F,529.078,36.513
mol_0322_0001.xyz,17,F,464.436,37.383
mol_0324_0001.xyz,22,F,448.857,42.117
mol_0327_0001.xyz,20,F,508.637,38.521
mol_0335_0001.xyz,22,F,413.02,46.298
mol_0337_0001.xyz,15,F,411.393,42.849
mol_0338_0001.xyz,17,F,426.974,51.735
mol_0339_0001.xyz,19,F,517.904,36.4
mol_0353_0001.xyz,22,F,453.967,40.523
mol_0357_0001.xyz,22,F,407.559,36.583
mol_0375_0001.xyz,22,F,506.497,41.296
mol_0377_0001.xyz,28,F,445.663,51.124
mol_0381_0001.xyz,19,F,437.602,36.466
mol_0382_0001.xyz,24,F,441.793,36.607
mol_0383_0001.xyz,3,F,323.048,41.32
mol_0387_0001.xyz,6,F,488.908,45.896
mol_0391_0001.xyz,19,F,372.406,43.079
mol_0392_0001.xyz,24,F,489.161,48.504
mol_0396_0001.xyz,21,F,427.989,36.55
mol_0402_0001.xyz,21,F,599.092,53.065
mol_0404_0001.xyz,19,F,387.091,56.139
mol_0412_0001.xyz,21,F,483.472,46.113
mol_0417_0001.xyz,18,F,370.596,43.901
mol_0419_0001.xyz,19,F,521.777,36.48
mol_0422_0001.xyz,13,F,398.127,36.58
mol_0423_0001.xyz,23,F,434.6,39.914
mol_0443_0001.xyz,12,F,351.312,43.587
mol_0445_0001.xyz,20,F,375.814,36.504
mol_0446_0001.xyz,20,F,545.49,36.623
mol_0457_0001.xyz,24,F,389.867,48.415
mol_0460_0001.xyz,17,F,411.407,44.532
mol_0470_0001.xyz,21,F,370.419,49.065
mol_0476_0001.xyz,22,F,421.253,47.869
mol_0477_0001.xyz,14,F,582.111,58.496
mol_0478_0001.xyz,24,F,433.222,40.01
mol_0494_0001.xyz,22,F,399.506,36.547
mol_0497_0001.xyz,19,F,342.608,42.96
mol_0002_0001.xyz,28,H,344.292,38.759
mol_0004_0001.xyz,31,H,434.454,64.378
mol_0005_0001.xyz,36,H,410.0,63.072
mol_0006_0001.xyz,33,H,399.53,43.953
mol_0007_0001.xyz,29,H,428.722,54.057
mol_0008_0001.xyz,19,H,344.692,40.333
mol_0011_0001.xyz,39,H,468.013,34.868
mol_0012_0001.xyz,34,H,403.801,49.956
mol_0014_0001.xyz,43,H,454.09,48.768
mol_0015_0001.xyz,40,H,475.828,62.94
mol_0016_0001.xyz,34,H,413.701,47.487
mol_0017_0001.xyz,35,H,523.419,54.477
mol_0020_0001.xyz,38,H,446.681,46.633
mol_0023_0001.xyz,39,H,486.678,46.891
mol_0027_0001.xyz,34,H,423.611,38.644
mol_0029_0001.xyz,44,H,435.508,38.933
mol_0034_0001.xyz,38,H,579.878,52.248
mol_0035_0001.xyz,41,H,436.917,38.591
mol_0038_0001.xyz,40,H,440.296,36.01
mol_0040_0001.xyz,15,H,284.502,41.685
mol_0041_0001.xyz,34,H,388.68,41.167
mol_0044_0001.xyz,36,H,451.52,67.976
mol_0045_0001.xyz,26,H,311.523,46.856
mol_0046_0001.xyz,38,H,438.197,52.951
mol_0047_0001.xyz,33,H,459.058,56.616
mol_0048_0001.xyz,41,H,387.694,51.537
mol_0050_0001.xyz,42,H,470.05,55.527
mol_0051_0001.xyz,38,H,455.71,54.406
mol_0055_0001.xyz,40,H,456.091,38.777
mol_0056_0001.xyz,33,H,389.889,42.918
mol_0057_0001.xyz,23,H,297.289,56.095
mol_0058_0001.xyz,34,H,445.529,56.698
mol_0059_0001.xyz,34,H,440.039,53.048
mol_0061_0001.xyz,20,H,303.545,43.086
mol_0062_0001.xyz,32,H,340.304,49.3
mol_0064_0001.xyz,34,H,496.728,47.742
mol_0065_0001.xyz,38,H,500.29,47.561
mol_0066_0001.xyz,35,H,450.964,43.671
mol_0067_0001.xyz,38,H,559.733,38.959
mol_0069_0001.xyz,44,H,490.342,41.034
mol_0070_0001.xyz,45,H,472.541,58.684
mol_0073_0001.xyz,42,H,417.611,55.205
mol_0075_0001.xyz,22,H,460.743,45.103
mol_0078_0001.xyz,46,H,435.748,58.989
mol_0080_0001.xyz,30,H,479.939,61.536
mol_0083_0001.xyz,34,H,453.588,51.223
mol_0084_0001.xyz,28,H,489.457,38.074
mol_0085_0001.xyz,39,H,467.613,63.671
mol_0086_0001.xyz,30,H,424.288,40.834
mol_0088_0001.xyz,26,H,328.815,52.871
