name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00143,0.02329964100974164,-825.3569185185739,1,18.893604280755746
fragment_00143,2.3097041758161847,-825.3532749010202,1,21.90165189994604
fragment_00143,2.315144881437991,-825.3532662307039,1,21.89712614666922
fragment_00143,3.173712376613018,-825.3518980163093,1,22.911234198698644
fragment_00143,3.1757819533843374,-825.3518947182288,1,22.85963953362879
fragment_00143,4.112981869652548,-825.3504011950948,1,21.00583125902975
fragment_00143,4.813793177300612,-825.3492843811874,1,21.626241561904894
fragment_00144,0.0,-537.4937354077719,1,22.152702105215518
fragment_00144,2.666419820255172,-537.4894861973129,1,21.666904563795306
fragment_00145,0.0,-786.0179787796782,1,23.727271144841513
fragment_00145,1.5404183911253222,-786.0155239667156,1,24.768055144563004
fragment_00145,1.5677246485994087,-786.0154804514244,1,24.89522662312569
fragment_00146,0.0,-595.2821128222049,1,22.318954401267728
fragment_00146,0.0016478095377130588,-595.2821101962533,1,22.32124456228103
fragment_00146,3.0047400232284494,-595.2773244641842,1,22.243915345757365
fragment_00146,3.0078266298330636,-595.2773195453634,1,22.24646767908082
fragment_00146,3.510891102971794,-595.2765178610958,1,22.518915749977197
fragment_00146,3.51393130062556,-595.2765130162325,1,22.530993353966554
fragment_00146,3.899448364357606,-595.2758986556854,1,21.57322146599593
fragment_00146,4.424454490700698,-595.2750620051677,1,22.272880771761493
fragment_00146,4.424605287386982,-595.2750617648579,1,22.28241835749263
fragment_00147,0.0,-865.4813200621631,1,24.2892504151595
fragment_00148,0.0,-429.3144839227013,1,22.4373431184484
fragment_00148,4.696592115873866,-429.30699942675346,1,23.37656098231786
fragment_00148,4.8653901911213975,-429.30673042989804,1,22.605789482845655
fragment_00149,0.0,-3284.100913572221,1,21.331365169771512
fragment_00149,0.7398353366560122,-3284.0997345695646,1,21.283444353233367
