name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00113,1.637825181228026,-635.8238592023109,3,24.160855594121966
fragment_00113,3.5239894010473356,-635.8208534082985,3,23.764817283959214
fragment_00113,3.556672882807277,-635.820801323855,3,23.67827216108672
fragment_00114,0.0,-470.35505605748716,3,18.943249349844553
fragment_00115,0.0,-580.449407862391,3,22.194409533524347
fragment_00115,0.010707292672552894,-580.449390799234,3,22.19483580333302
fragment_00116,0.0,-1051.7509556124166,3,22.193643620817507
fragment_00116,0.005765826335028207,-1051.7509464239874,3,22.189984821266936
fragment_00117,0.0,-1382.9571434589027,3,29.283504713207638
fragment_00118,0.0,-1382.955243937712,3,25.58703996780462
fragment_00118,0.00014043450357112926,-1382.9552437139155,3,25.58779767603295
fragment_00119,0.0,-1067.813431960288,3,22.189002419537328
fragment_00119,0.0007702488841599726,-1067.8134307328182,3,22.1892113004578
fragment_00120,0.0,-429.1095962040816,3,31.794807527622865
fragment_00120,1.0455255985888519,-429.10793005298456,3,28.658671169210955
fragment_00120,1.0456534227240784,-429.10792984928383,3,28.68143918954203
fragment_00120,1.4402342364288332,-429.10730104473186,3,30.913802562724364
fragment_00120,1.4442316081337245,-429.10729467451455,3,30.84707669663552
fragment_00120,2.053646868717521,-429.1063235094792,3,27.709873650746346
fragment_00120,2.0539497327872933,-429.10632302683456,3,27.710777941554298
fragment_00120,3.4954430897068125,-429.10402586094864,3,25.501326729047186
fragment_00120,3.604265153721655,-429.10385244195095,3,26.882857642169494
fragment_00120,4.123539891498965,-429.1030249249823,3,29.112509503903212
fragment_00121,0.0,-483.2912209309253,3,24.868996940592915
fragment_00121,3.2648372296788697,-483.2860180816224,3,27.92794235499802
fragment_00122,0.0,-627.3689392421662,3,22.256454173280975
fragment_00122,0.0009743118733800621,-627.3689376895014,3,22.265645942342303
fragment_00122,1.9671902940033132,-627.3658043248856,3,22.40220021236227
fragment_00123,0.0,-631.2304097686645,3,19.172953533468643
fragment_00124,0.0,-662.2226434254094,3,23.773098828870232
fragment_00124,0.002500468838213865,-662.2226394406587,3,23.776752554277973
fragment_00125,0.0,-800.4582244607551,3,20.367225560826306
fragment_00126,0.0,-465.04796027943,3,25.19368591236561
fragment_00126,0.000995490523648359,-465.0479586930149,3,25.210812481853523
fragment_00126,1.1821336814485361,-465.04607642949577,3,25.43771088313645
fragment_00127,0.0,-425.6966970662588,3,23.079665365775536
fragment_00127,0.013694348018395938,-425.6966752429261,3,24.642796219255338
fragment_00127,0.043702192731981594,-425.69662742238165,3,22.933105885219934
fragment_00127,0.6367104528033106,-425.69568240356585,3,19.532723620399736
fragment_00127,0.6384243449295975,-425.6956796723049,3,19.524785979619757
fragment_00127,1.033058770747467,-425.69505078231657,3,22.221518216156937
fragment_00127,1.0387649971763677,-425.69504168886596,3,22.217526171585337
fragment_00127,1.1477540355773346,-425.69486800377763,3,19.306570486598268
fragment_00127,2.763034207684046,-425.6922938909732,3,23.97296232187593
fragment_00128,0.0,-441.54010232804654,3,20.5686558341323
fragment_00129,0.0,-1382.9616058637196,3,22.183726939093514
fragment_00129,0.021745478957412048,-1382.961571210093,3,22.182079717490836
fragment_00130,0.0,-731.4138588470782,3,18.403105363017634
fragment_00131,0.0,-939.3427790114248,3,20.746416747029475
fragment_00132,0.0,-366.47815020211397,3,21.834639446593254
fragment_00132,0.001092007386188927,-366.4781484618894,3,21.806446671702947
fragment_00132,0.20011529773637757,-366.47783129808784,3,19.161713336011626
fragment_00133,0.0,-1111.7000183324458,3,26.361614058784827
fragment_00134,0.0,-633.4268641501487,3,24.264814417686228
fragment_00134,0.0004998100556430688,-633.4268633536507,3,24.26203758114871
fragment_00135,0.0,-473.60921017315707,3,19.342289870108168
fragment_00135,0.00030205394944437706,-473.60920969180347,3,19.347929772767625
fragment_00136,0.0,-1333.1692695772467,3,26.321007941122197
fragment_00136,0.0032695038632089787,-1333.1692643669608,3,26.36591827711418
fragment_00136,2.1969928607697122,-1333.1657684462655,3,27.294495105592343
fragment_00137,0.0,-1022.5925279917168,3,22.140444662291014
fragment_00137,0.001192888906750848,-1022.5925260907273,3,22.140959807829553
fragment_00138,0.0,-691.6306845663552,3,22.866403244616965
fragment_00138,1.0535249841772945,-691.6290056674258,3,22.584395926659827
fragment_00138,1.358408607625889,-691.6285198044452,3,26.92503455310734
fragment_00138,1.857375198265799,-691.627724650569,3,26.692646775196398
fragment_00138,2.346307096485679,-691.6269454879931,3,25.584756944565324
fragment_00139,0.0,-730.9665982495268,3,22.11590146356408
fragment_00139,0.0017780067764158031,-730.9665954160926,3,22.122970766504547
fragment_00139,0.02579896612399431,-730.9665571362573,3,22.131055654543694
fragment_00139,0.025905637154609928,-730.9665569662661,3,22.130181305210918
fragment_00139,0.24209388612645283,-730.9662124483617,3,22.138808817590622
fragment_00139,0.2429222237380039,-730.9662111283218,3,22.136269796232405
fragment_00139,0.24607413477439596,-730.9662061054318,3,22.129425714558252
fragment_00139,0.24665329853440246,-730.9662051824756,3,22.13142091246149
fragment_00140,0.0,-939.3455716459017,3,22.029347769325835
fragment_00140,0.0015955438359424878,-939.3455691032408,3,22.027997590856394
fragment_00141,0.0,-477.42836440574104,3,19.97305436125955
fragment_00142,0.0,-648.3598370989193,3,19.65367543386308
fragment_00142,1.0630444761430604,-648.3581430297139,3,24.17589533454719
fragment_00142,1.063235887446247,-648.3581427246805,3,24.12985672897567
fragment_00143,0.0,-899.2129748323907,3,26.739335535912602
fragment_00143,0.5235075814653213,-899.2121405699563,3,19.491374958658984
fragment_00143,0.8098903814875322,-899.2116841899145,3,19.594674100960365
fragment_00143,0.8128024747588848,-899.2116795491985,3,19.59887062689955
fragment_00143,2.0825604873898986,-899.2096560610041,3,24.346206469177236
fragment_00143,2.095441104207951,-899.2096355344346,3,24.565092516841023
fragment_00143,3.186729834931648,-899.2078964551445,3,24.772653057530036
fragment_00143,3.1920067720844028,-899.2078880458098,3,24.793539191869822
fragment_00144,0.0,-611.3485249998897,3,22.88619496642964
fragment_00144,0.0006111051438610554,-611.3485240260317,3,22.883342675017317
fragment_00144,1.0446243317750443,-611.3468602850528,3,22.870780082091912
fragment_00145,0.0,-859.8688119409447,3,27.42546640505
fragment_00145,0.0031589780809929105,-859.8688069067928,3,27.433739847304857
fragment_00145,0.042789463846001984,-859.8687437515937,3,24.632286642701327
fragment_00146,0.0,-669.1395646864252,3,23.04494313960718
fragment_00146,0.007159775420778135,-669.1395532765968,3,23.07144940946787
fragment_00146,0.21770936744377994,-669.1392177444643,3,23.05341130387135
fragment_00146,0.21919383456702496,-669.1392153788153,3,23.079236833200344
fragment_00146,1.5973310474610218,-669.1370191773716,3,23.228614814974694
fragment_00146,2.472408457834941,-669.1356246527523,3,23.034284055153613
fragment_00146,2.476364676618463,-669.1356183481164,3,23.085310297434084
