name,E_rel(kcal/mol),E_tot,pct_V_bur_r2.5,pct_V_bur_r3.5,pct_V_bur_r4.5,pct_V_bur_r5.5,pct_V_bur_r6.5,pct_V_bur_r7.5,pct_V_bur_r8.5
fragment_00012,0.0,-923.2963008139229,29.734311334673684,22.1393653160991,15.29546084266914,10.70164609385693,7.334268121870574,5.182891375433571,3.5777472990459263
fragment_00012,0.005265724412909602,-923.2962924224569,29.74680157331631,22.13566815784435,15.293272669630856,10.69964679523631,7.333106194848956,5.181292761163349,3.577042672751528
fragment_00013,0.0,-784.4013041907114,29.01537867625278,21.699872930773378,15.183575806363928,9.895030501373444,6.108943855490692,3.976057851162504,2.731544573881865
fragment_00014,0.0,-421.1202922712208,28.165361343317247,18.35746538596778,9.513519391036244,5.210678951765191,3.1569080389877784,2.0547003362182896,1.411575425822678
fragment_00015,0.0,-461.4052800288,28.29915358051305,19.95126010047382,13.580832392826428,8.72694279317491,5.317494344576798,3.4609362333988147,2.3776569513765096
fragment_00016,0.0,-519.2014115832742,29.38787523196679,23.56010079172611,16.674772440630527,11.335475284891457,6.913804449240844,4.4999081857821785,3.0914288091271365
fragment_00016,0.0008692946828810018,-519.201410197965,29.388786325570376,23.55863461504987,16.668347853768164,11.336031371918716,6.914413055917368,4.500304302592499,3.0917009406615246
fragment_00016,1.597768144899459,-519.1988653776615,30.84679230282633,26.713850545701405,18.89943597264425,11.421130625380853,6.9195318727859885,4.503635927907872,3.093989761245399
fragment_00016,1.5980734797250724,-519.1988648910794,30.793088424142358,26.666773428546364,18.881725811184708,11.419874944996714,6.918771114440333,4.503140781894972,3.093649596827413
fragment_00017,0.0,-366.4617330757637,29.24465560010549,22.83774704176516,13.117107356652665,7.1844111944265014,4.352700610617252,2.832992059838537,1.9462604364873186
fragment_00018,0.0,-401.2366432353869,28.30865490459883,19.168358057227604,10.10975600969175,5.537245543097013,3.354759548739885,2.1834736671447414,1.5000424719573313
fragment_00019,0.0,-562.9287551938173,30.828034729030623,23.77065387818076,16.688915103763087,11.456466239109563,7.210261108566192,4.692859513494993,3.223986023324394
fragment_00019,0.0026429305092416306,-562.9287509820394,30.830106754220665,23.765996852849845,16.683080294901643,11.454378659885466,7.208500496394819,4.691713604150851,3.2231987856713418
fragment_00020,0.0,-479.6776178295324,28.921582680190124,20.75632364296422,14.566619299434377,10.176408078801899,6.392108979719813,4.1603582706785,2.858158629747748
fragment_00021,0.0,-479.67645507403347,29.649045021767467,22.04784169280634,15.058076280917195,10.196017089451262,6.392576302703571,4.160662431800709,2.8583675878902244
fragment_00021,0.0005673919939296955,-479.6764541698368,29.63970919876769,22.048310968175862,15.0580311366138,10.196229815910774,6.392815398183635,4.16081804911905,2.858474496707306
fragment_00022,0.0,-427.90153712894397,31.396553239794066,24.73233874353606,17.078786294840338,10.885277990595672,6.607327515705584,4.300435077728021,2.954391143595841
fragment_00022,0.019037149132522715,-427.90150679131574,31.418966696862327,24.733223693830062,17.076139837787117,10.886946251677456,6.6083382375076685,4.301092914573731,2.9548430763225935
fragment_00022,0.04677329039605743,-427.90146259096116,30.79131190933501,24.064260484313998,16.27602162363272,10.861599446209075,6.605925546754306,4.29952259436139,2.953764269168411
fragment_00022,0.35732745978567937,-427.90096769139035,32.851248750676014,27.136251504819253,18.65684472939838,10.904758974841009,6.606686305099959,4.30001774037429,2.954104433586396
fragment_00022,0.385292183674768,-427.90092312676614,32.74978405937794,26.99125981121527,18.577792508333427,10.906104346681156,6.607501403327448,4.3005482539595405,2.9544688954628096
fragment_00023,0.0,-669.999864894883,26.919475118587577,18.915142126059635,10.84823133391281,5.994097943428729,3.6315451708418713,2.3636219336668445,1.6238040062038217
fragment_00023,0.43544390495240326,-669.99917097085,27.229482568162094,19.292798830266847,10.884486974497907,6.00550669663318,3.6384572038109644,2.3681206888697686,1.6268946429158042
fragment_00024,0.0,-467.25053359171335,31.581602816223096,24.95507319535588,17.425668058995257,12.40933904685094,7.848146113421461,5.108032371797502,3.5092090283135375
fragment_00024,3.4852436164294884,-467.24497950247564,32.565695174390825,28.06641559249952,20.2165562499652,12.898259214406888,7.8586011066860335,5.114837092717647,3.513883859314995
fragment_00025,0.0,-923.2933337761577,31.887633706830155,25.39621535400205,18.810289389067528,12.768520737571881,8.004590633217209,5.209855612593232,3.5791614111264094
fragment_00025,0.0007868549037156675,-923.2933325222245,31.89070804324436,25.39787530617843,18.810214462311485,12.769282542261115,8.004623237146308,5.209876833136642,3.579175989601465
fragment_00026,0.0,-327.13471046799754,25.731884916615382,16.449024352033977,9.005547407770825,4.932456055222671,2.988345725543385,1.9449901267885028,1.336204709780466
fragment_00027,0.0,-562.9302657110348,29.762669235297267,22.161753800841804,15.377861067861259,11.060761853372503,7.207946229600129,4.691352854912881,3.222950951595381
fragment_00027,0.0010845072818736054,-562.9302639827625,29.75102053297048,22.160145604636625,15.373610933708006,11.058543266371817,7.207576718403668,4.691112355420901,3.222785728878074
fragment_00028,0.0,-479.6771333728085,29.592681141555392,22.027022792865868,15.124919843400697,10.385517197708849,6.391261277563225,4.159806536549839,2.8577795893962783
fragment_00028,0.00033799350132363704,-479.6771328341816,29.59702017383593,22.032689864053335,15.124137086277944,10.385678642329667,6.39115259779956,4.159735801405139,2.857730994479423
fragment_00029,0.0,-389.77076777557534,30.890576682707927,22.58455998312247,15.579264807939008,9.927642314778621,6.044225056228192,3.9339350724936195,2.7026063008946712
fragment_00029,0.013912587001762936,-389.7707456044567,30.908170090778786,22.60154891733839,15.582245112709558,9.929167069530791,6.045203174101177,3.934571688795921,2.703043655146367
fragment_00029,0.7374934389410726,-389.7695925049708,32.33947890965869,25.29769406338645,17.320207066542036,9.98522422953694,6.0495829685768765,3.937422315127333,2.7050020302956264
fragment_00030,0.0,-923.2961671333046,29.773571636063416,22.167804609049604,15.47196321369268,11.42117050655698,7.893639462491624,5.207988204773151,3.577878505321435
